symbol,company_name,exchange,sector,type,yahoo_symbol,isin
TITAN,Titan Company Limited,NSE,Equity,STOCK,TITAN.NS,INE280A01028
TMB,Tamilnad Mercantile Bank Limited,NSE,Equity,STOCK,TMB.NS,INE668A01016
TMCV,Tata Motors Limited,NSE,Equity,STOCK,TMCV.NS,INE1TAE01010
TMPV,Tata Motors Passenger Vehicles Limited,NSE,Equity,STOCK,TMPV.NS,INE155A01022
TNPETRO,Tamilnadu PetroProducts Limited,NSE,Equity,STOCK,TNPETRO.NS,INE148A01019
TNPL,Tamil Nadu Newsprint & Papers Limited,NSE,Equity,STOCK,TNPL.NS,INE107A01015
TNTELE,Tamilnadu Telecommunication Limited,NSE,Equity,STOCK,TNTELE.NS,INE141D01018
TOLINS,Tolins Tyres Limited,NSE,Equity,STOCK,TOLINS.NS,INE0RWQ01014
TORNTPHARM,Torrent Pharmaceuticals Limited,NSE,Equity,STOCK,TORNTPHARM.NS,INE685A01028
TORNTPOWER,Torrent Power Limited,NSE,Equity,STOCK,TORNTPOWER.NS,INE813H01021
TOTAL,Total Transport Systems Limited,NSE,Equity,STOCK,TOTAL.NS,INE336X01012
TOUCHWOOD,Touchwood Entertainment Limited,NSE,Equity,STOCK,TOUCHWOOD.NS,INE486Y01013
TPHQ,Teamo Productions HQ Limited,NSE,Equity,STOCK,TPHQ.NS,INE065J01024
TPLPLASTEH,TPL Plastech Limited,NSE,Equity,STOCK,TPLPLASTEH.NS,INE413G01022
TRACXN,Tracxn Technologies Limited,NSE,Equity,STOCK,TRACXN.NS,INE0HMF01019
TRANSPEK,Transpek Industry Limited,NSE,Equity,STOCK,TRANSPEK.NS,INE687A01016
TRANSRAILL,Transrail Lighting Limited,NSE,Equity,STOCK,TRANSRAILL.NS,INE454P01035
TRANSWORLD,TRANSWORLD SHIPPING LINES LIMITED,NSE,Equity,STOCK,TRANSWORLD.NS,INE757B01015
TRAVELFOOD,Travel Food Services Limited,NSE,Equity,STOCK,TRAVELFOOD.NS,INE103V01028
TREJHARA,TREJHARA SOLUTIONS LIMITED,NSE,Equity,STOCK,TREJHARA.NS,INE00CA01015
TREL,Transindia Real Estate Limited,NSE,Equity,STOCK,TREL.NS,INE0O3901029
TRENT,Trent Limited,NSE,Equity,STOCK,TRENT.NS,INE849A01020
TRF,TRF Limited,NSE,Equity,STOCK,TRF.NS,INE391D01019
TRIDENT,Trident Limited,NSE,Equity,STOCK,TRIDENT.NS,INE064C01022
TRIGYN,Trigyn Technologies Limited,NSE,Equity,STOCK,TRIGYN.NS,INE948A01012
TRITURBINE,Triveni Turbine Limited,NSE,Equity,STOCK,TRITURBINE.NS,INE152M01016
TRIVENI,Triveni Engineering & Industries Limited,NSE,Equity,STOCK,TRIVENI.NS,INE256C01024
TRU,TruCap Finance Limited,NSE,Equity,STOCK,TRU.NS,INE615R01029
TRUALT,TruAlt Bioenergy Limited,NSE,Equity,STOCK,TRUALT.NS,INE0MWH01014
TSFINV,TSF INVESTMENTS LIMITED,NSE,Equity,STOCK,TSFINV.NS,INE202Z01029
TTKHLTCARE,TTK Healthcare Limited,NSE,Equity,STOCK,TTKHLTCARE.NS,INE910C01018
TTKPRESTIG,TTK Prestige Limited,NSE,Equity,STOCK,TTKPRESTIG.NS,INE690A01028
TTML,Tata Teleservices (Maharashtra) Limited,NSE,Equity,STOCK,TTML.NS,INE517B01013
TVSELECT,TVS Electronics Limited,NSE,Equity,STOCK,TVSELECT.NS,INE236G01019
TVSHLTD,TVS Holdings Limited,NSE,Equity,STOCK,TVSHLTD.NS,INE105A01035
TVSMOTOR,TVS Motor Company Limited,NSE,Equity,STOCK,TVSMOTOR.NS,INE494B01023
TVSSRICHAK,TVS Srichakra Limited,NSE,Equity,STOCK,TVSSRICHAK.NS,INE421C01016
TVTODAY,TV Today Network Limited,NSE,Equity,STOCK,TVTODAY.NS,INE038F01029
TVVISION,TV Vision Limited,NSE,Equity,STOCK,TVVISION.NS,INE871L01013
UBL,United Breweries Limited,NSE,Equity,STOCK,UBL.NS,INE686F01025
UCAL,UCAL LIMITED,NSE,Equity,STOCK,UCAL.NS,INE139B01016
UCOBANK,UCO Bank,NSE,Equity,STOCK,UCOBANK.NS,INE691A01018
UDS,Updater Services Limited,NSE,Equity,STOCK,UDS.NS,INE851I01011
UEL,Ujaas Energy Limited,NSE,Equity,STOCK,UEL.NS,INE899L01030
UFBL,United Foodbrands Limited,NSE,Equity,STOCK,UFBL.NS,INE382M01027
UFLEX,UFLEX Limited,NSE,Equity,STOCK,UFLEX.NS,INE516A01017
UFO,UFO Moviez India Limited,NSE,Equity,STOCK,UFO.NS,INE527H01019
UGARSUGAR,The Ugar Sugar Works Limited,NSE,Equity,STOCK,UGARSUGAR.NS,INE071E01023
UGROCAP,Ugro Capital Limited,NSE,Equity,STOCK,UGROCAP.NS,INE583D01011
UJJIVANSFB,Ujjivan Small Finance Bank Limited,NSE,Equity,STOCK,UJJIVANSFB.NS,INE551W01018
ULTRACEMCO,UltraTech Cement Limited,NSE,Equity,STOCK,ULTRACEMCO.NS,INE481G01011
ULTRAMAR,Ultramarine & Pigments Limited,NSE,Equity,STOCK,ULTRAMAR.NS,INE405A01021
UMIYA-MRO,UMIYA BUILDCON LIMITED,NSE,Equity,STOCK,UMIYA-MRO.NS,INE398B01018
UNICHEMLAB,Unichem Laboratories Limited,NSE,Equity,STOCK,UNICHEMLAB.NS,INE351A01035
UNIDT,United Drilling Tools Limited,NSE,Equity,STOCK,UNIDT.NS,INE961D01019
UNIECOM,Unicommerce Esolutions Limited,NSE,Equity,STOCK,UNIECOM.NS,INE00U401027
UNIENTER,Uniphos Enterprises Limited,NSE,Equity,STOCK,UNIENTER.NS,INE037A01022
UNIMECH,Unimech Aerospace and Manufacturing Limited,NSE,Equity,STOCK,UNIMECH.NS,INE0U3I01011
UNIONBANK,Union Bank of India,NSE,Equity,STOCK,UNIONBANK.NS,INE692A01016
UNIPARTS,Uniparts India Limited,NSE,Equity,STOCK,UNIPARTS.NS,INE244O01017
UNITDSPR,United Spirits Limited,NSE,Equity,STOCK,UNITDSPR.NS,INE854D01024
UNITECH,Unitech Limited,NSE,Equity,STOCK,UNITECH.NS,INE694A01020
UNITEDPOLY,United Polyfab Gujarat Limited,NSE,Equity,STOCK,UNITEDPOLY.NS,INE368U01029
UNITEDTEA,The United Nilgiri Tea Estates Company Limited,NSE,Equity,STOCK,UNITEDTEA.NS,INE458F01011
UNIVASTU,Univastu India Limited,NSE,Equity,STOCK,UNIVASTU.NS,INE562X01013
UNIVCABLES,Universal Cables Limited,NSE,Equity,STOCK,UNIVCABLES.NS,INE279A01012
UNOMINDA,UNO Minda Limited,NSE,Equity,STOCK,UNOMINDA.NS,INE405E01023
UPL,UPL Limited,NSE,Equity,STOCK,UPL.NS,INE628A01036
URBANCO,Urban Company Limited,NSE,Equity,STOCK,URBANCO.NS,INE0CAZ01013
URJA,Urja Global Limited,NSE,Equity,STOCK,URJA.NS,INE550C01020
USHAMART,Usha Martin Limited,NSE,Equity,STOCK,USHAMART.NS,INE228A01035
UTIAMC,UTI Asset Management Company Limited,NSE,Equity,STOCK,UTIAMC.NS,INE094J01016
UTKARSHBNK,Utkarsh Small Finance Bank Limited,NSE,Equity,STOCK,UTKARSHBNK.NS,INE735W01017
UTLSOLAR,Fujiyama Power Systems Limited,NSE,Equity,STOCK,UTLSOLAR.NS,INE12UR01024
UTTAMSUGAR,Uttam Sugar Mills Limited,NSE,Equity,STOCK,UTTAMSUGAR.NS,INE786F01031
UYFINCORP,U. Y. Fincorp Limited,NSE,Equity,STOCK,UYFINCORP.NS,INE152C01025
V2RETAIL,V2 Retail Limited,NSE,Equity,STOCK,V2RETAIL.NS,INE945H01021
VADILALIND,Vadilal Industries Limited,NSE,Equity,STOCK,VADILALIND.NS,INE694D01016
VAIBHAVGBL,Vaibhav Global Limited,NSE,Equity,STOCK,VAIBHAVGBL.NS,INE884A01027
VAKRANGEE,Vakrangee Limited,NSE,Equity,STOCK,VAKRANGEE.NS,INE051B01021
VALIANTORG,Valiant Organics Limited,NSE,Equity,STOCK,VALIANTORG.NS,INE565V01010
VARDHACRLC,Vardhman Acrylics Limited,NSE,Equity,STOCK,VARDHACRLC.NS,INE116G01013
VARROC,Varroc Engineering Limited,NSE,Equity,STOCK,VARROC.NS,INE665L01035
VASWANI,Vaswani Industries Limited,NSE,Equity,STOCK,VASWANI.NS,INE590L01019
VBL,Varun Beverages Limited,NSE,Equity,STOCK,VBL.NS,INE200M01039
VCL,Vaxtex Cotfab Limited,NSE,Equity,STOCK,VCL.NS,INE098201036
VEDL,Vedanta Limited,NSE,Equity,STOCK,VEDL.NS,INE205A01025
VEEDOL,Veedol Corporation Limited,NSE,Equity,STOCK,VEEDOL.NS,INE484C01030
VELJAN,Veljan Denison Limited,NSE,Equity,STOCK,VELJAN.NS,INE232E01013
VENKEYS,Venky's (India) Limited,NSE,Equity,STOCK,VENKEYS.NS,INE398A01010
VENTIVE,Ventive Hospitality Limited,NSE,Equity,STOCK,VENTIVE.NS,INE781S01027
VENUSPIPES,Venus Pipes & Tubes Limited,NSE,Equity,STOCK,VENUSPIPES.NS,INE0JA001018
VENUSREM,Venus Remedies Limited,NSE,Equity,STOCK,VENUSREM.NS,INE411B01019
VERANDA,Veranda Learning Solutions Limited,NSE,Equity,STOCK,VERANDA.NS,INE0IQ001011
VERTOZ,Vertoz Limited,NSE,Equity,STOCK,VERTOZ.NS,INE188Y01031
VESUVIUS,Vesuvius India Limited,NSE,Equity,STOCK,VESUVIUS.NS,INE386A01023
VETO,Veto Switchgears And Cables Limited,NSE,Equity,STOCK,VETO.NS,INE918N01018
VGL,VARVEE GLOBAL LIMITED,NSE,Equity,STOCK,VGL.NS,INE273D01027
VGUARD,V-Guard Industries Limited,NSE,Equity,STOCK,VGUARD.NS,INE951I01027
VHL,Vardhman Holdings Limited,NSE,Equity,STOCK,VHL.NS,INE701A01023
VIDHIING,Vidhi Specialty Food Ingredients Limited,NSE,Equity,STOCK,VIDHIING.NS,INE632C01026
VIDYAWIRES,Vidya Wires Limited,NSE,Equity,STOCK,VIDYAWIRES.NS,INE14UN01029
VIJAYA,Vijaya Diagnostic Centre Limited,NSE,Equity,STOCK,VIJAYA.NS,INE043W01024
VIKRAMSOLR,Vikram Solar Limited,NSE,Equity,STOCK,VIKRAMSOLR.NS,INE078V01014
VIKRAN,Vikran Engineering Limited,NSE,Equity,STOCK,VIKRAN.NS,INE01R501028
VIMTALABS,Vimta Labs Limited,NSE,Equity,STOCK,VIMTALABS.NS,INE579C01029
VINATIORGA,Vinati Organics Limited,NSE,Equity,STOCK,VINATIORGA.NS,INE410B01037
VINCOFE,Vintage Coffee And Beverages Limited,NSE,Equity,STOCK,VINCOFE.NS,INE498Q01014
VINDHYATEL,Vindhya Telelinks Limited,NSE,Equity,STOCK,VINDHYATEL.NS,INE707A01012
VINNY,Vinny Overseas Limited,NSE,Equity,STOCK,VINNY.NS,INE01KI01027
VINYLINDIA,Vinyl Chemicals (India) Limited,NSE,Equity,STOCK,VINYLINDIA.NS,INE250B01029
VIPCLOTHNG,VIP Clothing Limited,NSE,Equity,STOCK,VIPCLOTHNG.NS,INE450G01024
VIPIND,VIP Industries Limited,NSE,Equity,STOCK,VIPIND.NS,INE054A01027
VISAKAIND,Visaka Industries Limited,NSE,Equity,STOCK,VISAKAIND.NS,INE392A01021
VISHNU,Vishnu Chemicals Limited,NSE,Equity,STOCK,VISHNU.NS,INE270I01022
VIVIDHA,Visagar Polytex Limited,NSE,Equity,STOCK,VIVIDHA.NS,INE370E01029
VIYASH,Viyash Scientific Limited,NSE,Equity,STOCK,VIYASH.NS,INE807F01027
VLSFINANCE,VLS Finance Limited,NSE,Equity,STOCK,VLSFINANCE.NS,INE709A01018
VMART,V-Mart Retail Limited,NSE,Equity,STOCK,VMART.NS,INE665J01013
VMM,Vishal Mega Mart Limited,NSE,Equity,STOCK,VMM.NS,INE01EA01019
VOLTAMP,Voltamp Transformers Limited,NSE,Equity,STOCK,VOLTAMP.NS,INE540H01012
VOLTAS,Voltas Limited,NSE,Equity,STOCK,VOLTAS.NS,INE226A01021
VRAJ,Vraj Iron and Steel Limited,NSE,Equity,STOCK,VRAJ.NS,INE0S2V01010
VRLLOG,VRL Logistics Limited,NSE,Equity,STOCK,VRLLOG.NS,INE366I01010
VSSL,Vardhman Special Steels Limited,NSE,Equity,STOCK,VSSL.NS,INE050M01012
VSTIND,VST Industries Limited,NSE,Equity,STOCK,VSTIND.NS,INE710A01016
VSTL,Vibhor Steel Tubes Limited,NSE,Equity,STOCK,VSTL.NS,INE0QTF01015
VSTTILLERS,V.S.T Tillers Tractors Limited,NSE,Equity,STOCK,VSTTILLERS.NS,INE764D01017
VTL,Vardhman Textiles Limited,NSE,Equity,STOCK,VTL.NS,INE825A01020
WAAREEENER,Waaree Energies Limited,NSE,Equity,STOCK,WAAREEENER.NS,INE377N01017
WAAREERTL,Waaree Renewable Technologies Limited,NSE,Equity,STOCK,WAAREERTL.NS,INE299N01021
WABAG,VA Tech Wabag Limited,NSE,Equity,STOCK,WABAG.NS,INE956G01038
WAKEFIT,Wakefit Innovations Limited,NSE,Equity,STOCK,WAKEFIT.NS,INE0E7301029
WALCHANNAG,Walchandnagar Industries Limited,NSE,Equity,STOCK,WALCHANNAG.NS,INE711A01022
WCIL,Western Carriers (India) Limited,NSE,Equity,STOCK,WCIL.NS,INE0CJF01024
WEALTH,Wealth First Portfolio Managers Limited,NSE,Equity,STOCK,WEALTH.NS,INE658T01017
WEBELSOLAR,Websol Energy System Limited,NSE,Equity,STOCK,WEBELSOLAR.NS,INE855C01023
WEIZMANIND,Weizmann Limited,NSE,Equity,STOCK,WEIZMANIND.NS,INE080A01014
WEL,Wonder Electricals Limited,NSE,Equity,STOCK,WEL.NS,INE02WG01024
WELCORP,Welspun Corp Limited,NSE,Equity,STOCK,WELCORP.NS,INE191B01025
WELENT,Welspun Enterprises Limited,NSE,Equity,STOCK,WELENT.NS,INE625G01013
WELINV,Welspun Investments and Commercials Limited,NSE,Equity,STOCK,WELINV.NS,INE389K01018
WELSPLSOL,Welspun Specialty Solutions Limited,NSE,Equity,STOCK,WELSPLSOL.NS,INE731F01037
WELSPUNLIV,Welspun Living Limited,NSE,Equity,STOCK,WELSPUNLIV.NS,INE192B01031
WENDT,Wendt (India) Limited,NSE,Equity,STOCK,WENDT.NS,INE274C01019
WESTLIFE,WESTLIFE FOODWORLD LIMITED,NSE,Equity,STOCK,WESTLIFE.NS,INE274F01020
WEWORK,WeWork India Management Limited,NSE,Equity,STOCK,WEWORK.NS,INE085001019
WHEELS,Wheels India Limited,NSE,Equity,STOCK,WHEELS.NS,INE715A01015
WHIRLPOOL,Whirlpool of India Limited,NSE,Equity,STOCK,WHIRLPOOL.NS,INE716A01013
WILLAMAGOR,Williamson Magor & Company Limited,NSE,Equity,STOCK,WILLAMAGOR.NS,INE210A01017
WIMPLAST,Wim Plast Limited,NSE,Equity,STOCK,WIMPLAST.NS,INE015B01018
WINDLAS,Windlas Biotech Limited,NSE,Equity,STOCK,WINDLAS.NS,INE0H5O01029
WINDMACHIN,Windsor Machines Limited,NSE,Equity,STOCK,WINDMACHIN.NS,INE052A01021
WIPL,The Western India Plywoods Limited,NSE,Equity,STOCK,WIPL.NS,INE215F01023
WIPRO,Wipro Limited,NSE,Equity,STOCK,WIPRO.NS,INE075A01022
WOCKPHARMA,Wockhardt Limited,NSE,Equity,STOCK,WOCKPHARMA.NS,INE049B01025
WONDERLA,Wonderla Holidays Limited,NSE,Equity,STOCK,WONDERLA.NS,INE066O01014
WORTHPERI,Worth Peripherals Limited,NSE,Equity,STOCK,WORTHPERI.NS,INE196Y01018
WPIL,WPIL Limited,NSE,Equity,STOCK,WPIL.NS,INE765D01022
WSI,W S Industries (I) Limited,NSE,Equity,STOCK,WSI.NS,INE100D01014
WSTCSTPAPR,West Coast Paper Mills Limited,NSE,Equity,STOCK,WSTCSTPAPR.NS,INE976A01021
XCHANGING,Xchanging Solutions Limited,NSE,Equity,STOCK,XCHANGING.NS,INE692G01013
XELPMOC,Xelpmoc Design And Tech Limited,NSE,Equity,STOCK,XELPMOC.NS,INE01P501012
XPROINDIA,Xpro India Limited,NSE,Equity,STOCK,XPROINDIA.NS,INE445C01015
XTGLOBAL,Xtglobal Infotech Limited,NSE,Equity,STOCK,XTGLOBAL.NS,INE547B01028
YASHO,Yasho Industries Limited,NSE,Equity,STOCK,YASHO.NS,INE616Z01012
YATHARTH,Yatharth Hospital & Trauma Care Services Limited,NSE,Equity,STOCK,YATHARTH.NS,INE0JO301016
YATRA,Yatra Online Limited,NSE,Equity,STOCK,YATRA.NS,INE0JR601024
YESBANK,Yes Bank Limited,NSE,Equity,STOCK,YESBANK.NS,INE528G01035
YUKEN,Yuken India Limited,NSE,Equity,STOCK,YUKEN.NS,INE384C01016
ZAGGLE,Zaggle Prepaid Ocean Services Limited,NSE,Equity,STOCK,ZAGGLE.NS,INE07K301024
ZEEL,Zee Entertainment Enterprises Limited,NSE,Equity,STOCK,ZEEL.NS,INE256A01028
ZEELEARN,Zee Learn Limited,NSE,Equity,STOCK,ZEELEARN.NS,INE565L01011
ZENITHEXPO,Zenith Exports Limited,NSE,Equity,STOCK,ZENITHEXPO.NS,INE058B01018
ZENITHSTL,Zenith Steel Pipes & Industries Limited,NSE,Equity,STOCK,ZENITHSTL.NS,INE318D01020
ZENSARTECH,Zensar Technologies Limited,NSE,Equity,STOCK,ZENSARTECH.NS,INE520A01027
ZENTEC,Zen Technologies Limited,NSE,Equity,STOCK,ZENTEC.NS,INE251B01027
ZFCVINDIA,ZF Commercial Vehicle Control Systems India Limited,NSE,Equity,STOCK,ZFCVINDIA.NS,INE342J01019
ZFSTEERING,ZF Steering Gear (India) Limited,NSE,Equity,STOCK,ZFSTEERING.NS,INE116C01012
ZODIACLOTH,Zodiac Clothing Company Limited,NSE,Equity,STOCK,ZODIACLOTH.NS,INE206B01013
ZOTA,Zota Health Care LImited,NSE,Equity,STOCK,ZOTA.NS,INE358U01012
ZSARACOM,Saraswati Commercial India Limited,NSE,Equity,STOCK,ZSARACOM.NS,INE967G01019
ZUARI,Zuari Agro Chemicals Limited,NSE,Equity,STOCK,ZUARI.NS,INE840M01016
ZUARIIND,ZUARI INDUSTRIES LIMITED,NSE,Equity,STOCK,ZUARIIND.NS,INE217A01012
ZYDUSLIFE,Zydus Lifesciences Limited,NSE,Equity,STOCK,ZYDUSLIFE.NS,INE010B01027
ZYDUSWELL,Zydus Wellness Limited,NSE,Equity,STOCK,ZYDUSWELL.NS,INE768C01028
